,goals,elo,elo_vs,location,goals_las5,goals_vs_las5,xG_las5,xG_vs_las5,shots_las5,shots_vs_las5,yellow_card_las5,yellow_card_vs_las5,red_card_las5,red_card_vs_las5,key_passes_las5,key_passes_vs_las5,xA_las5,xA_vs_las5,xGChain_las5,xGChain_vs_las5,xGBuildup_las5,xGBuildup_vs_las5,npxG_vs_las5,ppda_att_vs_las5,ppda_def_vs_las5,deep_vs_las5,xpts_vs_las5,pts_vs_las5,npxG_las5,ppda_att_las5,ppda_def_las5,deep_las5,elo_las5,elo_vs_las5
614,3.0,1465.6592821006313,1468.182529637822,1,1.2,1.4,1.013675,0.8534735199999994,14.6,9.8,2.6,3.6,0.2,0.0,10.0,7.4,0.6304791154339909,0.46999992039054633,2.2065271539613605,1.4262254383414983,1.1374893609434367,0.889541270211339,0.55176312,243.2,16.8,4.0,1.1948400000000001,2.0,0.8628193999999999,224.2,20.4,7.8,1493.1503021288233,1499.9569503864745
615,2.0,1500.9134647890182,1462.8482234358605,0,1.6,1.2,1.3775746,0.9364175199999997,13.8,8.6,3.0,3.6,0.0,0.0,9.4,6.0,0.6020263576880097,0.4008219314739108,1.916898108832538,1.2149675499647856,0.9189525481313467,0.7310366202145815,0.48385112,240.6,15.0,2.8,1.0090200000000003,1.4,0.925009,227.4,23.2,6.8,1486.5803718437016,1484.5942483343872
616,2.0,1518.7309788800076,1424.826385051977,1,1.6,1.0,1.3207626,1.0472935199999998,13.0,9.8,3.4,3.6,0.0,0.0,9.4,6.8,0.754411600343883,0.3411456810310483,2.3390938222408293,1.078561118245125,1.1178284265100955,0.667992327362299,0.44387151999999996,255.2,16.0,3.2,1.1420400000000002,1.0,1.0190526,227.6,18.8,6.8,1489.4720886477157,1494.2898530304974
617,2.0,1513.4532876091723,1412.220691625099,1,1.8,0.8,1.761722,0.8462821199999997,14.6,8.4,3.2,4.4,0.0,0.2,11.0,6.2,0.9864952651783824,0.30435077361762525,2.7395518369972707,0.9969179723411798,1.4022568970918656,0.5950003812089563,0.39371491999999997,278.4,17.0,2.8,0.7017400000000003,0.8,1.3091560000000002,192.2,20.2,8.4,1496.7179146335097,1453.4560430497156
618,1.0,1534.9514064465793,1472.353509103252,0,2.0,0.8,2.116944,0.8904487999999997,15.6,9.4,2.6,4.0,0.0,0.2,12.0,7.4,1.2151756590232252,0.3564291218295693,3.605289628356695,1.05887890458107,1.842754252254963,0.6185807490721345,0.4378816,271.0,16.4,2.4,0.6416600000000002,0.4,1.5135219999999998,186.0,20.6,9.8,1506.7416839650818,1448.0862677708021
619,2.0,1531.386473158141,1651.01705383218,1,1.8,1.0,2.251398,0.9812499999999996,15.8,9.4,2.6,4.8,0.0,0.2,11.2,7.2,1.324174309708178,0.45296563748270274,4.219647871702909,1.2647668477147818,2.4494227446615695,0.6544453164562583,0.5286828,265.4,18.0,3.2,0.6449400000000002,0.4,1.6479759999999999,169.2,21.6,10.2,1519.8871221765837,1484.6531726096737
620,1.0,1558.0131258827562,1194.0096851409714,0,1.6,0.8,2.25744,0.8818475999999997,18.4,10.0,3.0,4.8,0.0,0.2,13.6,7.4,1.509092696942389,0.47034405153244735,4.848282986879349,1.1128421571105718,3.0645607456564905,0.369317933358252,0.5801364,282.6,18.2,2.8,0.6040600000000003,0.4,1.804872,129.0,20.0,12.0,1531.3070543953313,1430.885464950696
621,2.0,1562.3950230508144,1449.6230139031277,1,1.6,0.6,2.166822,0.5469555999999997,17.2,8.0,2.0,4.8,0.0,0.4,12.0,5.6,1.402629023604095,0.43928704392164947,4.717925391346216,0.8722398407757282,3.3303947377949954,0.23210947085171937,0.5469556,294.6,21.2,2.2,0.3757600000000002,0.2,1.714254,109.6,23.0,10.8,1540.0398632294925,1435.844790720926
622,1.0,1576.122106286014,1595.0146723233527,0,1.4,1.2,1.803479,0.6469269999999996,16.2,8.6,2.4,4.0,0.0,0.2,11.6,6.6,1.267981102503836,0.54864701628685,4.771415171772242,1.252138750627637,3.3825011350214482,0.48019907660782335,0.6308070000000001,280.0,22.2,2.2,0.6220200000000002,0.8,1.5017669999999999,121.8,21.4,11.0,1552.573626964861,1472.4035868605765
623,2.0,1547.7518156037995,1490.6266357266077,0,1.6,1.0,1.2945964,0.9301759999999997,13.2,11.8,2.8,4.6,0.2,0.2,8.8,8.2,0.9043565126135945,0.690485655143857,3.569786028191447,1.9648697264492512,2.733538203686476,0.8746935714036226,0.9140560000000001,262.6,25.0,5.0,1.0981800000000004,0.6,1.1437404,146.2,25.8,8.4,1555.133708796305,1476.058212185248
624,2.0,1572.863204403407,1394.7091083438104,0,1.6,0.8,1.1115426,0.8893313999999997,12.8,11.8,3.2,4.2,0.2,0.2,8.8,7.8,0.7098658179864288,0.6125792965292931,2.7387535056099295,1.9681567061692475,2.0364861661568283,1.000346789881587,0.8732114,271.2,24.4,5.4,1.1870600000000002,0.6,0.9606866000000001,136.6,24.4,6.8,1563.4290550453584,1424.796623087574
625,1.0,1588.7002154229285,1779.535789208483,1,1.6,1.0,0.8929646,1.0708077999999996,11.0,13.8,2.4,3.8,0.2,0.2,7.6,9.8,0.5582498406991363,0.7286509808152914,2.3887207908555865,2.8749510888010263,1.6490996273234486,1.6530302062630653,1.0546878,271.4,25.6,7.2,1.4169800000000001,0.8,0.8929646,154.0,23.2,4.4,1569.5664729533928,1541.9018439010763
626,3.0,1598.6996572615005,1213.2443157151624,0,1.8,1.2,1.1834906,1.3114737999999995,11.6,17.2,2.8,4.4,0.2,0.0,8.0,12.8,0.6125576825812459,0.9004596844315529,2.2503315275534987,3.856452153995633,1.126834417693317,2.195219635590911,1.2953537999999998,266.8,23.4,9.4,1.4211600000000002,0.8,1.0326346,161.4,22.8,5.6,1576.82739979553,1494.6261042634833
627,3.0,1602.6224434405947,1568.1143298570385,0,2.2,0.8,1.2736976,1.4798437999999998,11.4,18.6,2.6,4.2,0.2,0.2,8.2,13.2,0.7180681392550469,1.063393969461322,2.2929754381999374,3.8841989029198887,0.966180464066565,1.9371824320405722,1.4798438,258.0,21.4,9.2,1.50652,0.2,1.1228415999999999,170.4,24.2,4.6,1582.127467226446,1489.2460357702205
628,0.0,1629.652532959312,1464.9889578680518,1,1.8,1.0,1.4295921999999999,1.1986941999999998,12.4,15.6,3.0,3.6,0.0,0.4,9.4,11.2,0.8729180622845888,0.9067811381071806,3.236877298541367,3.2508147966116665,1.6681435296311975,1.5747125323861837,1.1986941999999998,273.6,23.0,6.2,1.1260200000000002,0.8,1.2787362,148.8,21.4,5.2,1598.5076106975487,1484.1185001985093
629,2.0,1600.8249899416007,1392.4265938836822,0,1.8,1.4,1.9141939999999997,1.2871197999999997,12.8,15.8,3.0,3.4,0.0,0.4,10.6,12.0,1.2084415985271335,1.0230822749435902,4.526532000675798,3.7039082512259482,2.5536685444414617,1.9806962739676237,1.2871198,272.6,22.2,6.0,0.9421600000000003,1.0,1.6124839999999998,166.8,22.2,5.8,1604.0999678051871,1483.6619973064837
630,1.0,1590.086577607427,1583.626568101982,1,1.8,1.4,1.7523402000000001,1.0141877999999995,12.4,14.6,3.0,3.2,0.0,0.4,10.2,11.0,1.1136576799675821,0.8506085338070989,4.383405733853579,2.7138093898072837,2.3648842848837375,1.3843933150172234,1.0141878,270.4,21.4,4.8,0.8300400000000003,1.0,1.4506302,167.8,23.8,6.0,1604.3772402420868,1444.4801530851832
631,2.0,1589.714752415209,1217.0000417297913,1,1.6,1.0,1.6999201999999998,0.8446921999999997,14.8,13.0,3.0,2.2,0.0,0.4,12.0,10.0,1.1031416503712534,0.7614655604586005,4.48352829143405,2.0673103418201206,2.5694154523313046,0.97120659686625,0.8446922000000001,243.0,24.2,2.6,0.7635000000000003,1.0,1.3982122000000001,182.4,25.8,6.0,1602.5802592728287,1445.231298288109
632,5.0,1595.999798037141,1310.4118248530772,1,2.0,1.0,2.2258842,0.6246197999999996,17.2,12.0,2.4,2.0,0.0,0.2,13.0,8.6,1.403920360095799,0.5301749745383859,6.400822720304132,1.8443512216210365,3.8383946169167755,1.0444005981087685,0.6246198,259.2,24.8,3.4,0.4256000000000002,1.0,1.9241762000000002,174.0,25.0,8.2,1601.2557301921381,1393.690797287317
633,0.0,1608.144150704154,1495.3196378995358,0,2.0,1.0,2.3776622,0.7148071999999995,18.0,12.4,2.2,2.4,0.0,0.0,13.0,9.0,1.532129311747849,0.6205518050119281,5.9169296734035015,2.4928644586354496,3.116895316168666,1.591788412258029,0.7148071999999999,254.6,22.8,4.4,0.4190400000000002,1.0,2.0759542,186.6,23.6,8.4,1596.9540537411062,1399.7569332936137
634,1.0,1581.8685090352103,1757.0205464710928,0,1.8,1.2,1.7901491999999997,1.0486657999999995,15.6,15.8,2.2,2.4,0.0,0.0,10.8,11.6,1.1643468922004103,0.8547160243615508,4.449847389385104,3.1320687528699636,2.1648504242300985,1.5012071516364813,1.0486657999999998,239.8,26.8,8.0,0.9456000000000003,1.4,1.6392952,183.2,23.0,7.4,1593.1627575598282,1472.6757238110956
635,2.0,1500.0,1500.0,1,2.0,1.6,1.838515,1.3820117999999997,16.0,15.6,1.8,2.6,0.0,0.0,11.4,10.6,1.1675092468038202,1.0823399791494013,4.319997260160744,4.348170980997383,2.1671838581562044,2.3718685733154414,1.3820118000000001,228.8,27.4,8.8,1.2190600000000003,1.8,1.5368052,176.6,22.2,7.2,1575.145442038343,1455.9504101906994
636,1.0,1480.0,1500.0,1,1.8,1.8,1.5062381999999999,1.4317813999999995,14.0,14.8,1.6,2.8,0.0,0.0,9.8,9.6,1.0121765190735459,0.9780292950570584,3.9744290510192513,4.190808145329356,2.0815796881914137,2.3463852332904933,1.2809255999999998,242.2,29.8,10.4,1.5170000000000006,2.0,1.3553824,162.8,19.8,6.0,1553.202491555301,1512.5504018447411
637,1.0,1481.1500225556908,1573.2437331143547,1,1.0,2.0,0.8348392,1.5861877999999996,10.2,15.6,2.0,2.8,0.0,0.0,7.4,10.8,0.5097511654719711,1.130341935902834,1.7881266778334974,4.924622580967844,0.8498943228274584,2.9188102327287195,1.4353319999999998,227.2,30.8,10.0,1.9278200000000005,2.6,0.6839834,186.4,20.4,3.2,1530.232536459011,1565.1167834969967
638,0.0,1466.3305972663302,1430.0430799437443,1,1.0,2.2,0.7488512,1.6895079999999996,8.8,16.4,2.2,2.2,0.0,0.0,6.8,11.4,0.316201158054173,1.1971560023725032,1.2263318935409189,4.615953764505685,0.831865119561553,2.419175286591053,1.5386522,226.8,31.4,10.8,2.059100000000001,2.6,0.4471412,175.2,23.2,1.8,1501.8698257714464,1552.0614719058383
639,0.0,1433.2086249371885,1559.0908290575785,0,0.8,2.0,0.7663494000000001,1.8987279999999997,9.2,16.8,2.0,1.8,0.2,0.0,7.2,12.0,0.32348113479092716,1.502740954607725,1.2412516091018915,5.392375400848687,0.8143349934369326,2.9864040076732636,1.7478722000000002,236.2,31.4,10.0,2.0804,2.6,0.4646394,186.4,23.4,1.8,1472.137848951842,1512.4755284231355
640,0.0,1413.62625246307,1558.004059123821,1,0.4,1.6,0.7045542,1.6979319999999993,8.4,17.8,2.6,1.6,0.2,0.0,6.4,14.0,0.31386131150648,1.4008290426805616,1.3239271493628622,4.644105602242052,0.804133271984756,2.4955201206728814,1.5470761999999998,231.4,31.6,9.2,1.9488400000000006,2.6,0.5537,204.0,24.2,1.6,1454.8630994444559,1524.0763402478997
641,1.0,1401.4897974032779,1452.2918268270334,0,0.4,1.8,0.6499379999999999,1.9692279999999998,7.8,18.6,2.8,1.4,0.2,0.0,6.2,14.2,0.2808832976035774,1.7038782112300397,1.0051806392148137,5.616332627646625,0.5551705287769437,2.860098865814507,1.969228,244.6,28.2,8.6,2.1331200000000003,3.0,0.4990838,203.0,24.2,1.8,1439.1610589251115,1514.5347056133064
642,1.0,1384.3935325013035,1477.4093285551073,0,0.4,1.4,1.048391,1.7937253999999996,10.2,17.8,2.6,1.4,0.2,0.0,8.0,13.6,0.5929982802830637,1.5375804416835308,1.6920198153704404,4.768592580407858,0.5816614177078009,2.2759160205721853,1.7937254,246.2,26.4,8.2,1.74418,2.4,0.8975367999999999,181.8,24.0,2.6,1419.809760914234,1495.367824701457
643,3.0,1409.623591169012,1585.693817817096,1,1.0,1.8,1.133471,2.1030533999999994,10.4,20.2,1.8,1.0,0.2,0.0,8.2,16.2,0.6980931292288005,1.867456955462694,2.8948283907026053,6.010438907146454,1.220167262479663,2.928498088940978,2.1030534,235.2,28.4,8.6,1.9158200000000005,2.4,1.1334710000000001,212.8,20.8,2.8,1408.4683596947702,1526.4979722761273
644,2.0,1398.9720988877516,1542.1947703394387,1,1.4,1.4,1.3680798,1.4547895999999993,11.0,17.6,1.4,1.0,0.0,0.0,9.0,14.2,0.9239830311387778,1.2320135744288563,3.2609616288915277,4.202900847606361,1.409647162258625,2.109693801216781,1.4547895999999998,229.0,29.4,7.0,1.4208600000000005,1.8,1.3680797999999998,207.8,20.8,3.2,1401.621054484883,1523.1187605324992
645,1.0,1440.6829828563307,1345.7219793911772,1,1.6,1.2,1.434555,1.2854219999999996,11.8,16.0,0.8,0.8,0.0,0.0,9.4,12.0,1.073296114243567,1.0605846064165234,3.7320649342611434,3.616714962758124,1.6602026263251901,1.6942445976659655,1.285422,228.6,29.8,6.6,1.2193600000000004,1.2,1.434555,202.8,19.8,3.8,1407.032400563535,1480.6623445859707
646,0.0,1455.3487599270795,1348.1821324904404,0,1.4,1.0,1.5310922,0.9293853999999996,12.2,15.8,1.0,1.4,0.0,0.0,9.0,12.0,1.1341645488515497,0.7978913677856326,4.038673588074744,2.673483056947589,1.8452789651229977,1.275015869550407,0.9293853999999999,202.6,29.6,5.8,0.8837000000000004,1.2,1.5310922000000002,206.0,21.4,3.6,1417.8041930682955,1459.8404057186522
647,0.0,1429.3682266178716,1535.8597866855891,1,1.2,1.2,1.04573106,1.2226499999999996,9.0,17.4,0.8,1.6,0.0,0.0,7.0,12.2,0.8061516029760242,0.8109017094597221,2.99796132221818,2.92799832271412,1.5430811882019042,1.451778198312968,1.071796,202.4,35.8,7.0,1.4129800000000003,1.8,1.04573106,208.8,20.4,3.0,1426.799131891609,1471.5304973447483
648,1.0,1415.3133541417317,1537.1996272795209,1,0.8,1.0,0.9573310600000001,1.3339899999999996,9.0,15.0,1.0,2.2,0.0,0.0,7.0,9.4,0.7482559015974403,0.6111611215397715,2.0043989058583973,2.323712405283004,0.9581679929047823,1.45309433741495,0.8526320000000001,209.4,36.8,6.0,1.5372800000000004,1.8,0.9573310599999999,185.0,24.0,2.8,1427.937084486153,1461.8316592372332
649,2.0,1395.4263484186488,1384.3449007085844,0,0.8,1.2,1.0791970599999998,1.6055577999999997,9.2,14.8,1.6,2.8,0.0,0.0,6.4,8.6,0.7122960902750493,0.8332705106586218,1.9309852596372366,2.9177685054950415,0.7465884830802679,1.7611346987076104,1.1241998,200.2,33.8,6.2,1.6700200000000003,1.8,0.9283430600000001,173.6,23.6,3.0,1427.2279343923324,1430.2616853110624
650,0.0,1414.7886652323946,1589.8809672811467,0,0.6,1.4,0.93072566,1.7841373999999994,7.6,15.2,2.2,2.8,0.0,0.0,5.2,9.6,0.5618628490716219,1.0304659400135279,1.2162960462272168,3.2715944561176,0.4171393867582083,2.005195294786245,1.3027794,189.6,33.6,8.4,1.9737600000000004,2.4,0.77987166,191.2,23.8,2.4,1422.0490708675452,1479.0934828890563
651,0.0,1404.0931206936807,1519.3827192420872,0,0.6,1.6,0.8814702600000001,1.9981179999999998,6.8,16.0,1.8,2.2,0.0,0.0,5.2,10.2,0.5202446792274713,1.1616350654512644,1.0242040760815143,3.915509680006653,0.25345911234617235,2.3229148601181806,1.51676,187.8,34.8,9.4,2.2104000000000004,2.4,0.73061626,208.6,22.2,2.8,1411.7979430208654,1513.3336002393858
652,0.0,1383.6980490378487,1679.9770295875894,0,0.6,2.0,0.8953287999999999,2.022858,7.2,14.0,2.4,1.8,0.0,0.0,5.0,10.0,0.5226409592665732,1.485837009176612,1.0017382914200426,4.473263819143176,0.2419659012928605,2.476886820420623,1.6923540000000004,190.8,31.0,9.2,2.2018800000000005,2.4,0.7444748000000001,232.6,23.8,2.2,1402.663907504861,1542.1570488197856
653,1.0,1372.9358404140241,1612.6748575983281,0,0.6,1.6,0.723086,1.6468739999999997,7.8,13.6,2.4,1.2,0.0,0.0,5.6,10.6,0.44912517787888645,1.451084365323186,1.1705838346853852,4.741969028674066,0.4298758087679744,2.613988248258829,1.646874,183.2,28.6,11.2,2.10208,2.0,0.5722320000000001,254.0,22.4,2.6,1394.1884047593194,1557.2520948835472
654,1.0,1384.8957933920556,1367.989084880985,1,0.4,1.4,0.4638142,1.3194061999999998,7.4,12.0,2.4,1.0,0.0,0.0,5.6,9.8,0.36139920270070436,1.1838342990726232,1.2337744733318687,3.8482983196154237,0.6318472323939204,2.081278339959681,1.3194062,198.0,30.2,10.0,1.9995400000000003,2.0,0.4638142,249.4,22.6,2.8,1392.0822937540008,1553.9809317180275
655,0.0,1403.923332470503,1355.5317932462567,1,0.4,1.4,0.39958060000000006,1.3150641999999997,7.4,11.6,2.4,1.0,0.0,0.0,5.8,9.0,0.3229713962413371,1.0743763118982315,1.2203015929087997,3.735446763969958,0.6227819561958313,1.840553984232247,1.3150642000000001,213.4,31.0,8.4,2.0698800000000004,2.0,0.39958060000000006,233.8,23.4,2.6,1389.9092272016223,1507.1110969110493
656,2.0,1381.1555661947975,1505.5531431425973,0,0.8,1.0,0.5621218000000001,1.2040801999999997,7.8,10.2,2.2,0.8,0.0,0.0,6.0,7.6,0.43164032315835354,0.8755991447716951,1.7306892162188887,2.9984657621011137,0.9067974835634232,1.545399242080748,1.2040802000000002,222.4,31.4,7.4,1.8316400000000006,1.4,0.5621218000000001,228.2,23.4,2.0,1385.3217163018458,1504.3451816911513
657,2.0,1421.4602920843192,1584.286785623695,1,1.2,0.4,0.8335204,0.9218887999999996,9.8,10.2,2.0,1.2,0.0,0.0,8.0,7.0,0.7087217571213842,0.5150148309767246,2.4237220704555513,2.2146764827892182,1.2900818562135101,1.2475825538858771,0.9218888,225.0,30.6,8.0,1.4142600000000005,0.8,0.8335204,225.4,26.0,2.4,1392.8741649111398,1485.2071328983725
658,1.0,1464.573585259829,1599.7185493051832,0,1.2,0.6,0.7823432,1.0535907999999998,8.6,11.8,2.0,1.4,0.0,0.0,6.8,7.2,0.6563358863815665,0.5792494669556618,2.214805564656854,1.7972953367978335,1.1667519001290203,0.8156488241627813,1.0535908,238.6,32.0,6.6,1.5228600000000005,1.2,0.7823432,231.2,25.6,2.2,1411.2017138803008,1482.6158712397435
659,1.0,1451.9831701688227,1395.013192392702,0,1.2,1.0,0.7976104,1.3780165999999998,9.2,12.8,2.2,1.2,0.0,0.0,6.6,7.8,0.5518511239439249,0.896629186719656,1.9659743003547192,3.1084553778171538,1.0134413609281183,1.51403185762465,1.3780166,250.8,30.4,5.8,1.8367800000000003,1.8,0.7976104,236.8,24.4,2.6,1424.6191892356542,1488.0206927420868
660,1.0,1428.7327935822257,1610.2103667496456,0,1.4,1.4,0.9385052,1.6048645999999998,9.4,14.0,2.4,1.2,0.0,0.0,7.0,8.6,0.6957120217382908,1.0514377981424332,2.0096918419003487,3.5586688965559006,1.0724074793979526,1.9109893534332514,1.4540085999999999,254.6,31.8,7.2,1.8515800000000007,1.8,0.9385052,250.4,22.2,2.8,1429.5810814579988,1538.9564074427647
661,1.0,1413.117785530288,1384.7418659867687,1,1.2,1.6,1.1175871999999998,1.5146937999999996,11.2,13.8,2.6,2.2,0.0,0.0,8.4,8.6,0.6789226634427905,1.037350189872086,1.9367535155266524,3.462171244248748,1.0223054051399232,1.8345189789310097,1.3638378,254.0,32.0,7.6,1.6732400000000005,2.0,1.1175871999999998,223.2,25.8,3.8,1435.973525325097,1514.794152011599
662,2.0,1411.4879585473614,1566.951684380109,1,1.2,1.8,1.5027871999999998,1.4595707999999998,11.8,14.2,2.6,2.6,0.0,0.0,8.0,8.8,0.8766795022413134,1.0381390787661076,2.234368208795786,3.491476198658347,1.1264683336019516,1.8287153547629713,1.3087148000000002,236.8,30.6,6.2,1.5426400000000005,2.0,1.5027871999999998,203.6,22.2,5.2,1433.9790586177055,1511.3271317628817
663,1.0,1439.884145707303,1419.465858567252,0,1.2,2.0,1.6024725999999998,1.3877987999999997,12.0,12.8,2.8,2.6,0.2,0.0,8.0,8.0,0.9437694294378162,0.7265616074204445,2.3465807907283307,2.7131941307336094,1.1961557775735856,1.4773497238755227,0.9352334000000001,220.0,29.4,5.0,1.4591400000000003,2.0,1.6024725999999998,211.6,20.8,5.2,1429.0411707072003,1475.2765936152955
664,3.0,1408.123115987264,1475.6994242846029,0,1.6,1.8,1.5963905999999999,1.1973171999999996,11.2,14.0,2.4,3.0,0.2,0.2,7.6,8.4,1.0541037948802114,0.4810311166569591,3.186980959773064,1.6251967526972293,1.9137230906635523,0.9220128178596496,0.7447518,197.2,29.4,7.8,1.2742200000000004,1.4,1.5963905999999999,222.8,20.6,4.6,1420.2691598708884,1491.4138399936758
665,2.0,1443.8856400047398,1441.628831359597,0,1.8,1.2,1.8881147999999999,0.8222731999999997,13.8,13.0,1.8,3.2,0.2,0.2,9.2,7.4,1.1368826188147068,0.2523396320641041,4.01597317121923,0.9054335199296475,2.291960279457271,0.5119245734065772,0.5205638,184.4,28.6,5.6,0.8199200000000004,0.8,1.7372588,202.2,22.0,5.2,1423.2997291553913,1457.697532915666
666,1.0,1473.6907742224907,1689.0320436544355,1,1.8,1.8,1.6970028,1.1491859999999996,12.6,13.2,2.0,2.4,0.2,0.2,8.2,8.6,1.2002120919525623,0.5600606067106128,4.688289704918861,1.793582597374916,2.8767265420407058,0.8792708350345493,0.6966226,170.6,26.6,6.4,1.2007600000000003,1.2,1.5461468,235.8,23.0,5.0,1435.414326893832,1518.5555684491992
667,1.0,1457.9754295331454,1433.0311502352931,0,1.6,1.8,1.3255408,1.1491859999999996,12.4,13.2,1.6,1.8,0.2,0.2,8.8,9.0,1.0169529430568218,0.5543198892846704,4.366142266243696,1.7773027651011943,2.538121547177434,0.896996015496552,0.6966226,173.4,28.4,7.0,1.2802400000000005,1.4,1.1746847999999999,226.2,23.8,4.0,1444.7118210909887,1491.771461620236
668,1.0,1456.5419834832073,1537.4579310872107,1,1.6,1.8,1.3130652,1.3076119999999996,13.2,14.8,1.4,1.8,0.0,0.2,9.0,10.6,0.9361878227442503,1.0039611453190447,4.1528473041951655,3.1078835509717466,2.3836715325713156,1.5077602401375771,1.156758,191.4,27.2,8.4,1.3414400000000004,1.4,1.1622092,196.0,23.4,4.2,1448.0433886461694,1515.3698761242279
669,0.0,1433.4051877039396,1532.6755285654053,0,1.0,1.8,1.3686618,1.2770711999999995,14.6,13.4,1.4,1.2,0.0,0.0,10.4,10.2,0.946734800748527,1.021424114331603,3.709091773070395,2.9981440670788286,2.0219286324456336,1.3386288411915301,1.1262172,210.0,25.6,6.6,1.2885000000000004,2.0,1.2178058,187.6,23.8,4.6,1453.0998029895047,1526.7650969803883
670,1.0,1418.969058470773,1361.3518628382603,0,0.8,2.0,1.068366,1.5769591999999995,14.0,13.2,1.6,0.8,0.2,0.0,9.6,10.8,0.8110981190577149,1.1970011560246347,3.26899724509567,3.4131508987396955,1.82491123508662,1.5060638297349214,1.2752492,223.2,25.0,7.2,1.7018800000000003,2.2,1.068366,177.6,23.2,4.0,1448.1164866827112,1510.7097032761208
671,3.0,1415.6824200913968,1439.8932674512132,1,1.2,1.8,1.202626,1.4301011999999997,15.8,13.6,1.0,1.0,0.2,0.0,11.2,11.0,0.8869349177926779,1.1522409619763494,3.0857778564095497,3.9013139840215443,1.71539842877537,2.09217739738524,1.2792451999999999,242.4,24.8,7.8,1.4936200000000004,1.8,1.202626,174.4,20.8,4.2,1436.5148158564925,1460.8819480354764
672,1.0,1417.0738569909631,1387.2290363939699,0,1.2,1.6,0.9883835999999999,1.4378183999999996,15.4,13.0,1.2,1.0,0.2,0.0,10.4,11.0,0.6495766077190638,1.185924824513495,2.609385908767581,4.0637895435094835,1.6498799458146096,2.1846323549747466,1.2869624,244.2,26.6,7.0,1.6439200000000003,1.6,0.9883836,174.6,21.4,4.6,1428.3345013480562,1451.7215252672117
673,3.0,1435.360064223304,1653.047981078558,1,1.6,1.2,1.1488798,1.0971295999999997,15.6,11.0,1.0,1.2,0.2,0.0,10.8,9.2,0.7796551208943129,0.8415800845250487,3.564610993489623,3.1448831230401995,2.177004687860608,1.8505825955420732,0.9462735999999999,237.2,27.0,7.0,1.2695400000000003,1.0,1.1488798,192.6,23.6,4.8,1424.0981174960755,1474.8395352654813
674,2.0,1482.0303540721377,1456.3674128461494,0,2.0,1.2,1.1245098,1.1621261999999994,15.0,13.8,1.6,1.2,0.2,0.0,10.2,11.0,0.7615782672539353,0.8563046492636204,3.2144516779109837,3.392686180025339,1.9114846644923091,2.0390228677541016,1.0112702,227.0,30.8,7.4,1.3386800000000005,0.4,1.1245097999999998,191.4,24.4,4.8,1433.8231507697149,1459.57791212163
675,1.0,1500.5557571873321,1471.7179742111095,1,2.0,1.2,1.117596,0.9978861999999996,14.0,13.0,1.4,1.6,0.0,0.0,9.8,10.4,0.7823582133278251,0.8333943840116262,3.5307895662263036,3.6458207055926324,2.2489806724712254,2.2030752666294573,0.9978862,232.6,29.4,7.8,1.2278200000000004,0.4,1.117596,211.0,25.2,5.2,1450.1404905130269,1481.6511343962
676,2.0,1498.8995226443153,1751.4151216226846,0,1.8,1.2,0.8907752,1.0557481999999996,11.6,13.8,2.2,1.4,0.0,0.0,7.8,11.0,0.6260834980756045,0.8996773160994053,2.9063550349324943,3.475654397904873,1.8108813857659698,1.9486605003476143,1.0557482,227.8,30.4,8.6,1.4380400000000004,0.8,0.8907751999999999,224.2,23.4,4.6,1466.7839110236105,1543.9555052304943
677,3.0,1491.321576345287,1452.195502131778,1,2.2,1.4,1.2342936,1.1437113999999995,11.2,13.8,2.2,1.4,0.0,0.0,8.0,10.8,0.8501992773264646,0.9813315235078335,3.210350814461708,4.084312547743321,1.9739315193146467,2.3949460327625274,1.1437114,229.8,28.4,9.2,1.2821200000000004,0.8,1.0834395999999997,230.6,24.6,5.8,1481.6334548944753,1556.948798378056
678,1.0,1517.9573690163654,1518.7416802637586,0,1.8,1.2,1.2288416,1.1141751999999996,11.6,14.8,2.4,1.8,0.2,0.0,9.2,11.0,0.9788657899945974,0.9313669126480818,2.846902920678258,3.7774850711226464,1.5997621566057205,2.1831869054585695,1.1141751999999998,230.6,29.4,10.2,1.2843600000000006,0.8,1.0779876,226.8,24.4,6.4,1498.1529158530873,1530.087538215096
679,1.0,1538.0025175243363,1561.3819588007434,1,1.6,1.4,1.1913399999999998,1.0237517999999997,12.2,10.8,1.6,2.2,0.2,0.0,9.8,8.2,0.9242602780461311,0.9011137945577502,2.976212407648563,3.779103778488934,1.6652181185781956,2.213296590000391,1.0237517999999999,255.8,26.0,9.6,1.2370200000000002,1.4,1.040486,243.2,24.4,6.6,1509.3473485435272,1551.0904474060148
680,0.0,1519.3463186548274,1604.0309124651844,0,1.4,1.8,1.0694706000000003,1.0052297999999997,10.8,12.0,1.6,2.2,0.2,0.0,8.6,9.0,0.8146237766370177,0.8551354063674808,2.2090281901881097,3.773357537575066,1.066125676035881,2.4026219863444567,1.0052298,260.6,28.8,9.4,1.3336400000000004,1.8,0.9186166,249.0,24.2,6.2,1513.1054608370264,1577.55303505683
681,3.0,1492.7122622147913,1423.5933289844713,1,1.6,1.4,1.4084394000000002,0.7604233999999996,11.8,9.2,1.2,2.4,0.2,0.0,9.4,6.4,0.9808535462245345,0.6471618046984077,2.454694712720811,2.524044650234282,1.004101764038205,1.6929844211786986,0.7604234,272.8,29.0,7.0,0.9177200000000003,1.2,1.2575854,217.4,26.0,6.0,1511.8680087511214,1511.9886765291872
