,goals,elo,elo_vs,location,goals_las5,goals_vs_las5,xG_las5,xG_vs_las5,shots_las5,shots_vs_las5,yellow_card_las5,yellow_card_vs_las5,red_card_las5,red_card_vs_las5,key_passes_las5,key_passes_vs_las5,xA_las5,xA_vs_las5,xGChain_las5,xGChain_vs_las5,xGBuildup_las5,xGBuildup_vs_las5,npxG_vs_las5,ppda_att_vs_las5,ppda_def_vs_las5,deep_vs_las5,xpts_vs_las5,pts_vs_las5,npxG_las5,ppda_att_las5,ppda_def_las5,deep_las5,elo_las5,elo_vs_las5
1155,0.0,1868.1190816153826,1799.3695894841815,1,2.2,1.0,1.2614922000000004,1.0561003999999996,11.0,11.0,1.8,1.0,0.0,0.0,8.4,8.2,0.8444093886762858,0.8475057749077678,4.43868620917201,2.529606498591602,3.0244673237204553,1.3946194496005773,1.0561004000000003,382.4,24.4,3.2,1.2678,0.8,0.9569894000000001,271.2,20.4,4.2,1876.4384764800798,1489.9262798457385
1156,3.0,1844.2123992050206,1632.790559152778,0,2.2,1.2,1.4058860000000002,0.9640053999999998,12.2,11.0,2.6,0.8,0.0,0.2,9.0,8.2,0.9608051147311926,0.7507659127935767,4.47319079786539,2.188147092796862,2.9623384304344653,1.1089723225682975,0.9640054000000002,371.4,21.0,2.8,1.0558200000000002,0.8,1.1013832000000003,263.6,21.2,5.8,1871.6723601618337,1494.4716226468436
1157,3.0,1853.3506965065667,1397.3413721940121,1,2.0,1.0,1.3215980000000003,0.8333873999999998,12.2,9.0,2.8,1.4,0.0,0.2,9.6,6.2,1.0881637247279285,0.4825343742966652,4.516004414111376,1.5242634462192655,2.842078670859337,0.9430355431511999,0.6811276000000003,388.6,23.4,2.8,1.02026,0.8,1.3215980000000003,256.4,21.8,6.0,1866.5179080929806,1528.469859554119
1158,0.0,1857.4034954011454,1699.1481453939564,0,1.4,1.0,0.8921956000000002,0.7502637999999997,10.4,9.2,2.8,1.4,0.0,0.4,8.4,6.0,0.6912801863625646,0.3946205237880349,1.8998269326984882,1.0969526084139942,1.0272969797253608,0.5824548969045281,0.5980040000000003,387.4,25.6,3.2,1.2351400000000001,1.0,0.8921956000000003,242.2,21.2,5.4,1861.8988002679362,1575.0204378241845
1159,2.0,1848.8753788327588,1212.8332914154769,1,1.6,1.0,1.3022000000000002,0.7151727999999997,13.0,9.2,2.4,1.6,0.0,0.4,9.2,6.4,0.7888194102793932,0.40549093261361124,2.5988781459629537,1.112025179900229,1.635141133517027,0.546471512876451,0.5629130000000002,357.6,26.2,2.6,1.0268000000000002,0.8,1.1499400000000002,250.0,21.6,5.6,1854.392210312175,1548.2965915280809
1160,3.0,1849.8775349410873,1396.3388959371746,0,2.2,1.2,1.7124296,0.7262005999999996,17.4,8.0,1.8,1.8,0.0,0.4,12.6,5.4,1.1618406351655721,0.2891798049211502,4.538131467998028,1.1307659551501275,3.043115784972906,0.6951158091425895,0.4216806000000003,387.0,23.4,2.4,0.7026000000000001,0.2,1.5601696000000003,209.8,22.6,7.0,1850.7439009773157,1467.6904528186797
1161,2.0,1852.6154534269883,1615.603866490479,1,2.0,0.8,1.7421116,0.6638375999999997,18.0,7.8,1.4,1.8,0.0,0.2,13.2,5.0,1.100617810897529,0.2333916898816824,4.588496480882168,1.2029996532946825,2.9093409907072783,0.7265563573688268,0.35931760000000024,387.2,26.8,1.8,0.6320000000000002,0.2,1.5898516,207.6,21.2,6.0,1852.424511821709,1464.25311428622
1162,2.0,1864.8275226766948,1230.507263828753,0,1.8,0.8,1.7710456,0.8011455999999997,19.8,8.8,1.6,1.4,0.0,0.2,14.4,5.8,1.0861787986010314,0.3770875487476587,5.49830164834857,2.1150038786232472,3.7838552918285133,1.3091519638895988,0.6488854000000003,361.4,25.0,2.4,0.7226600000000002,0.2,1.6187856000000003,198.0,20.8,7.8,1854.7198770557347,1430.886292613168
1163,2.0,1865.8394086605495,1491.6439517438785,1,2.2,1.0,2.301094,0.8705537999999997,22.0,10.0,1.8,2.0,0.2,0.0,15.4,7.0,1.3476962108165025,0.44835052378475665,6.20237709954381,2.9959152095019816,4.178052207455039,2.082883197814226,0.7182936000000002,326.6,24.2,1.6,0.4705400000000003,0.0,2.148834,205.2,23.0,9.2,1856.4070597076156,1389.3854538831524
1164,2.0,1869.9975725911347,1252.5839174144849,0,2.2,0.8,2.3439140000000003,0.8153814199999996,22.8,8.8,2.0,2.2,0.2,0.0,16.2,6.0,1.5335495635867118,0.39491499941796065,6.516173981875181,2.7649896211922167,3.903159636631608,1.943473869562149,0.6631212200000003,308.4,22.0,1.6,0.45718000000000025,0.0,2.3439140000000003,198.6,21.8,10.4,1860.6314984592912,1397.3355790829542
1165,2.0,1871.6662324411793,1355.0565809459429,1,2.0,0.4,2.0622394,0.6702836199999997,20.6,8.6,2.4,2.4,0.2,0.0,14.6,5.2,1.2656110592186451,0.35667876694351436,5.122593632340431,2.3787847384810448,2.7883185144513845,1.5750608276575804,0.6702836200000003,319.6,21.2,1.6,0.5125000000000002,0.0,2.0622394,195.2,22.8,10.4,1864.9892379593093,1389.0791160847075
1166,3.0,1874.5835278796133,1758.6874268508725,1,2.2,0.6,2.3698674000000004,0.8920836199999996,20.8,9.6,2.4,2.6,0.2,0.2,14.8,5.8,1.5942308807745575,0.5554781794548035,5.772004820033908,2.8117237936705353,3.330511977151036,1.7006790194660426,0.8920836200000004,325.8,20.2,2.2,0.5173400000000001,0.0,2.3698674000000004,204.2,24.2,10.0,1869.3828528498343,1417.6958281567863
1167,2.0,1894.931624361491,1370.9878499062575,0,2.2,0.4,2.4959214000000003,0.6594030199999997,20.2,9.2,2.0,3.0,0.2,0.2,14.6,6.4,1.8484723949804902,0.5549909567460418,7.262739349529147,1.9061495169997216,4.556344643607735,1.1785732420161366,0.6594030200000003,339.2,20.4,1.4,0.31966000000000017,0.0,2.4959214000000003,225.6,25.4,11.0,1875.4036731867934,1445.7919453722873
1168,1.0,1897.7339520579626,1383.034957700219,1,2.0,0.4,2.2951494000000006,0.6818930199999997,20.8,8.0,1.6,3.0,0.0,0.2,16.0,5.4,1.779678244329989,0.5777547296136618,7.3731815099716185,1.202539586648345,4.68773646838963,0.39595470372587444,0.6818930200000002,358.4,21.0,1.4,0.40394000000000024,0.2,2.2951494000000006,200.2,26.4,10.4,1881.7825818662761,1424.0701465635552
1169,2.0,1879.699267785439,1295.0361339088847,0,2.0,0.6,2.0087054,0.7238111999999997,18.8,9.4,2.0,2.8,0.0,0.2,15.4,6.6,1.5020705826580525,0.619802257977426,6.1820435274392365,1.271279381774366,4.23260939642787,0.4000246893614531,0.7238112000000002,359.0,21.8,2.6,0.4579800000000002,0.2,1.8564452000000002,220.4,30.2,8.4,1883.722920905137,1432.560589862435
1170,3.0,1881.0347995055502,1408.45573373297,1,2.2,0.8,2.261088,0.8038793999999996,19.0,9.6,1.8,2.8,0.0,0.2,15.6,7.2,1.6919823799282312,0.732143310084939,6.970796537026763,1.5837252479046584,4.773686314374208,0.6202899778261781,0.8038794000000002,322.2,23.2,3.2,0.3841200000000002,0.2,2.1088278000000003,253.2,29.4,9.0,1885.5966343180112,1443.2404204198408
1171,2.0,1884.7416725236196,1648.2427220327454,0,2.0,0.6,1.9589560000000001,0.6832921999999997,18.6,7.8,1.4,2.8,0.0,0.2,15.0,6.0,1.354147556424141,0.4908954678103328,6.966003624349833,0.9910844460129737,4.94533030577004,0.43109530545771124,0.5310323400000002,326.2,22.0,2.8,0.4502600000000002,0.2,1.8066958000000004,245.4,29.2,8.6,1887.6282632468124,1421.1514794562154
1172,2.0,1896.982469496576,1377.8642785650106,1,2.0,0.6,1.76092,0.6008733999999997,17.4,8.2,1.4,2.8,0.0,0.2,14.0,5.8,1.06175237018615,0.3889329332858324,4.387936896458268,1.0157523058354854,2.745138675160706,0.4336233543232083,0.4486135400000003,306.2,21.4,3.0,0.4683600000000002,0.2,1.6086598000000003,262.2,28.6,5.8,1888.0384322738296,1422.5267651879658
1173,3.0,1899.859946767343,1540.0415873631928,0,2.4,0.4,1.7393760000000005,0.6620389999999997,16.4,9.8,1.8,3.4,0.0,0.2,12.6,7.0,0.9637121805921197,0.3310607770457864,3.7552003659307958,1.2209919508546592,2.260383084602654,0.6526033040136099,0.5097791400000002,293.6,20.2,3.8,0.5236000000000003,0.0,1.4348558000000002,257.8,26.8,5.4,1888.4636312157058,1453.9280911205606
1174,1.0,1907.6943225709738,1650.621640863523,1,2.2,0.2,1.738796,0.8164937999999997,16.0,10.2,1.6,3.4,0.0,0.2,11.8,7.0,1.1072653451934458,0.37004273310303687,4.520929766818881,1.4621196152642368,2.6869739843532443,0.7143185226246714,0.6642339400000002,290.4,22.0,3.4,0.6548400000000002,0.0,1.5865360000000002,266.4,24.0,5.6,1894.0626421728125,1525.0451925114883
1175,1.0,1915.1124506558963,1550.604979948357,0,1.8,0.0,1.586306,0.7932643999999998,15.2,11.0,2.2,3.2,0.0,0.2,11.0,7.6,0.8756820088252425,0.3404936337843537,3.263064293935895,1.1815486181527377,1.849843588285148,0.5121899019926787,0.6410045400000003,269.0,20.8,3.2,0.6958200000000002,0.0,1.2817868000000003,234.6,23.8,4.2,1900.8781724028818,1553.4750417545656
1176,1.0,1919.4830396364066,1609.2104002282447,1,1.6,0.0,1.7351200000000002,0.6795497999999996,16.2,11.4,2.0,3.2,0.0,0.0,12.6,8.4,1.1585973611101508,0.38207074999809265,3.0141679968684914,1.2277995079755784,1.551379352621734,0.5228424632921815,0.6795498000000003,249.8,23.2,3.8,0.5811600000000001,0.0,1.4306008000000001,228.4,23.4,5.2,1907.8264458254391,1545.6685773936656
1177,2.0,1925.225234611231,1536.9005752523456,0,1.6,0.4,1.5804740000000002,0.9629771999999998,15.6,12.8,2.2,3.4,0.2,0.0,12.0,9.4,1.1144133616238832,0.615943930670619,2.490197081118822,2.037051321566105,1.3114067368209361,1.1238433377817274,0.9629772000000003,235.8,25.6,5.8,0.9076400000000001,0.2,1.2759548000000003,208.2,20.8,5.0,1913.4749988483702,1577.4758367311326
1178,2.0,1909.0899686090836,1523.2572514858814,1,1.4,0.6,1.5165480000000002,0.9778891999999997,15.8,11.6,2.0,2.6,0.2,0.0,12.2,8.0,1.0874772485345603,0.5896086253225803,2.6682551115751267,1.8638768766075373,1.5424506016075612,1.0889323990792037,0.8256380000000003,246.4,26.6,5.0,0.9665400000000002,0.2,1.2120292000000004,219.8,21.2,5.0,1915.3210032167183,1574.1189695556704
1179,3.0,1913.005075553835,1325.1629005425955,1,1.8,0.6,2.0054860000000003,0.8638747999999998,17.4,11.0,1.8,2.6,0.2,0.0,13.6,8.0,1.3956661377102138,0.5880839597433806,4.398685621470213,1.90870938077569,2.917625132203102,1.2157889800146222,0.7116236000000002,280.2,25.0,4.4,0.7805400000000001,0.2,1.5487072000000002,208.4,20.4,5.8,1916.3831538132904,1509.0272214914846
1180,2.0,1915.3012647884093,1584.1894074751542,0,2.0,0.8,1.9909659999999998,1.0919057999999997,16.2,12.4,2.0,2.6,0.2,0.0,12.8,9.0,1.339276534318924,0.7072353310883045,4.54731464534998,2.7198676325380804,3.030487869679928,1.7121758272871375,0.9396546000000002,305.2,28.6,5.0,0.99882,0.2,1.5341936000000003,217.0,19.6,5.4,1916.420916639793,1515.744106996844
1181,3.0,1920.4783516976913,1369.216285254704,1,2.4,1.4,1.9674800000000001,1.2761975999999997,17.8,13.2,2.2,2.4,0.2,0.0,13.8,9.0,1.2931096509099007,0.783272086083889,6.0464742705225945,3.2291665077209473,4.3533357113599775,1.929292335547507,1.1239464000000001,306.4,25.4,4.8,1.11118,0.4,1.5107076000000004,204.4,18.6,9.2,1916.61997905205,1467.7452840021363
1182,3.0,1902.0856394230502,1476.779032289001,0,2.6,1.0,2.179188,1.0142245999999997,18.2,11.4,2.2,2.2,0.0,0.0,14.0,7.6,1.4127540729939938,0.546037045866251,6.529836597293615,2.540195869654417,4.647258962318301,1.3984217302873732,0.8619734000000003,328.2,24.4,3.6,0.7805600000000001,0.2,1.7224156000000002,215.8,20.6,9.8,1911.9920600144137,1455.7209754094672
1183,3.0,1907.6552430089905,1332.38521051448,1,2.8,0.8,2.311974,0.8940723999999998,18.4,12.2,2.2,2.4,0.0,0.0,14.4,9.0,1.6814232498407364,0.5721942249685525,6.631176575273275,2.265942875482142,4.6969419326633215,1.2279806697741151,0.8940724000000003,339.0,22.8,3.8,0.6161800000000002,0.2,2.0074612000000003,212.0,20.2,10.6,1911.7051148943951,1417.546567215187
1184,1.0,1910.117708326083,1307.5503966508415,0,2.4,0.8,1.6451440000000002,1.0522367999999998,14.6,14.0,2.4,2.4,0.0,0.0,11.4,10.0,1.148820186033845,0.5765831457450986,4.172274285554886,2.1364213187247514,2.880488443002105,1.1211304197087884,1.0522368000000002,306.2,24.2,5.2,1.01364,0.2,1.4928912000000003,211.6,21.8,8.8,1911.127641448845,1414.0240664368362
1185,2.0,1911.3264016673515,1748.2617192939827,0,2.4,0.8,1.5068342000000003,1.1131227999999997,14.6,14.8,2.2,2.6,0.2,0.2,11.4,10.2,1.2095202848315239,0.5604317421093583,3.987068089842796,2.61720171906054,2.775128827616572,1.6121875355020165,0.9608708000000004,279.6,21.4,5.0,1.1719400000000004,0.2,1.5068342000000001,227.6,22.0,9.0,1910.3326688246332,1446.8385288006018
1186,4.0,1922.5731180296602,1376.729250405744,1,2.6,0.4,1.6214042000000002,0.8981697999999998,12.4,13.8,2.0,2.8,0.2,0.2,8.8,9.8,0.9709638826549053,0.45120166670531037,2.3173834674060343,2.118066864274442,1.326093476638198,1.4288267401978374,0.7459178000000003,307.8,23.4,4.8,1.0371800000000002,0.0,1.4691462000000002,249.0,22.8,5.6,1910.751622091027,1448.3411218308097
1187,0.0,1925.471293395097,1394.1042279081541,0,2.0,0.8,1.2615458,1.0208207999999999,10.8,15.6,2.2,2.6,0.2,0.2,7.8,11.6,0.7224945615977049,0.5754684476181865,2.0598290927708147,2.3776031536981463,1.3011628530919552,1.4674791848286985,0.8685688000000003,303.4,23.2,5.6,1.3828000000000003,0.6,1.1092878000000002,226.0,22.8,6.0,1915.4287528854366,1431.8061609546405
1188,1.0,1868.161651142775,1342.3236813704773,1,1.6,0.8,1.1138398,0.9677989999999997,10.2,14.2,1.8,2.0,0.2,0.2,7.8,10.8,0.6171775836497545,0.5593836611136794,2.522975243628025,2.681464435905218,1.5374480083584785,1.6921060832217336,0.8155470000000002,269.6,22.6,5.6,1.4160200000000003,0.6,0.9615818,247.4,24.4,5.4,1907.5300345121934,1433.7938551258399
1189,2.0,1870.0105459351564,1392.4470254535208,0,1.8,0.8,1.6436278000000002,0.8050391999999997,12.2,12.4,1.8,2.2,0.2,0.2,9.6,9.6,1.1105207081884145,0.5432272929698229,4.2522306188941,2.5748772082850335,2.5495856031775475,1.623875818029046,0.6527872000000002,276.8,22.2,4.4,1.0294600000000003,0.6,1.4913698000000004,253.8,21.6,7.2,1899.5086020340082,1450.773180886376
1190,2.0,1873.6188751995132,1614.5034564224918,1,1.8,0.8,1.8973676000000002,0.6887931999999998,13.4,11.4,1.4,2.0,0.0,0.0,10.8,9.0,1.2322838537395,0.5763130571693182,4.75880075097084,1.87463152166456,2.845727430284023,0.8491893876343966,0.6887932000000003,279.6,21.4,5.0,0.7415000000000003,0.6,1.5928496000000003,257.0,22.6,7.6,1891.9670967404404,1424.0215283120776
1191,1.0,1880.9662135680044,1395.9033965166068,0,1.2,1.0,1.4557296000000002,0.8655713999999998,12.2,13.4,1.8,2.4,0.0,0.0,10.8,10.0,1.175762427598238,0.7081756792962551,4.399319211021066,2.415299383178353,2.678291958943009,1.1178685121238232,0.8655714000000003,252.4,21.4,5.2,1.0823400000000003,1.2,1.3034696000000001,241.2,23.8,7.4,1883.6457158481091,1427.85635753425
1192,2.0,1843.2759986459503,1478.728531895696,1,1.6,0.8,1.5738108,0.9443053999999996,14.6,12.4,1.2,2.2,0.0,0.0,12.8,9.0,1.254068049415946,0.6745585583150386,4.627287173643708,2.6373316364362838,2.820529793575406,1.2636078959330916,0.9443054000000004,265.6,20.2,4.8,1.0526200000000003,0.6,1.4215508000000001,247.0,22.6,7.2,1867.2066568982798,1444.7812183317587
1193,1.0,1847.6456913906986,1625.3225761882265,0,1.6,1.0,1.4210706000000002,1.1420293999999998,13.6,13.8,1.8,2.4,0.0,0.0,11.4,9.8,1.0953092820942403,0.8512806467711925,4.285777174308896,3.1316456174477936,2.696207910403609,1.6749660762026906,1.1420294000000004,277.0,21.2,6.0,1.3554400000000002,0.8,1.2688106000000001,245.6,20.0,7.2,1863.1034649478647,1501.3809972953084
1194,1.0,1836.3490980934644,1623.637652290917,1,1.4,1.2,1.0371106,1.1814167999999996,13.4,14.2,2.0,2.4,0.0,0.0,11.4,10.0,0.8078878454864025,0.8329380491748453,3.1805745299905537,3.198284331150353,2.0269012343138457,1.7119362199679018,1.1814168000000003,264.0,22.0,5.8,1.4974800000000001,1.0,0.8848506000000003,232.2,22.4,7.2,1856.3711753795262,1547.6191226627877
1195,0.0,1825.4351604349526,1606.5246278874486,0,1.0,1.4,0.8759706000000002,1.1643067999999999,12.4,13.6,1.8,2.6,0.0,0.0,10.6,10.0,0.7990074057132006,0.8517994126304984,3.651332212612033,3.2040345327928663,2.363675582036376,1.6320208178833127,1.1643068000000003,302.0,22.6,5.6,1.60606,1.6,0.8759706000000002,219.0,21.4,8.2,1846.7344324266141,1546.023356955779
1196,1.0,1778.6920414038768,1671.822618876906,1,1.0,1.2,0.9460838000000003,1.3007635999999996,13.2,13.6,2.0,1.8,0.2,0.0,10.8,9.8,0.8593777306377888,0.8614346152171493,3.731721605360508,2.90586603153497,2.3456123415380716,1.5167738141492009,1.3007636000000002,315.0,25.4,5.8,1.6571800000000003,1.2,0.9460838000000003,218.6,21.0,8.2,1826.2795979937885,1601.2072014278388
1197,0.0,1772.727090777775,1422.176632120517,0,0.6,1.4,0.8633900000000001,1.1491701999999997,11.8,14.0,2.4,1.6,0.2,0.0,9.4,10.0,0.8056172862648964,0.8226878108456731,3.6965172536671163,2.5752349767833946,2.354189473763108,1.4439442716538906,1.1491702000000004,296.2,27.2,6.2,1.5852600000000003,1.8,0.8633900000000001,229.2,22.4,7.8,1812.1698164201534,1589.896821472803
1198,1.0,1719.7670789112242,1345.9768129367362,0,0.6,1.2,1.1248102000000002,0.9307093999999998,12.6,12.6,2.4,1.8,0.2,0.0,10.2,8.2,1.0627244237810374,0.5870182072743774,4.651651621609926,1.7983269946649671,3.284865453466773,0.8145298194140196,0.9307094000000002,297.0,27.4,4.8,1.2248800000000002,1.6,1.1248102000000002,205.2,24.8,8.6,1786.5940939242587,1534.0276688225051
1199,4.0,1723.9339414238593,1702.0627406809438,1,1.2,1.6,1.2618502000000003,1.1184857999999998,11.8,13.4,2.4,1.8,0.2,0.0,9.4,9.4,1.1307029224932195,0.8437467131763696,5.116701601818204,1.92587028760463,3.483226430788636,0.9139697711914778,1.1184858000000004,306.6,26.6,5.4,1.2737000000000003,1.4,1.2618502000000003,233.4,24.2,7.8,1764.1110625903377,1549.7126865005102
1200,0.0,1742.6765943160256,1363.1999966750107,0,1.2,1.2,1.1168658000000002,1.1364657999999999,12.0,14.4,2.8,1.8,0.2,0.0,8.6,10.6,0.951735837571323,0.8045406553894281,4.198846248537302,2.0790026912465693,2.8820376310497524,1.2520050380378962,1.1364658000000003,282.8,26.8,5.2,1.4196000000000002,1.0,1.1168658000000002,231.2,27.2,6.6,1747.5593493665522,1501.0477602580227
1201,2.0,1726.7228442136154,1240.9553987585148,1,1.4,1.2,1.3143066,1.1715897999999998,13.2,13.2,2.2,2.0,0.0,0.2,10.2,9.6,0.9790216445922851,0.6696279633790254,4.4798971965909,1.8941689299419522,3.1230304926633834,1.089484528079629,1.0074558000000002,275.8,25.4,5.6,1.2978,0.8,1.1620466,229.8,25.8,7.2,1737.1655099285,1414.8743162343446
1202,2.0,1729.023817239053,1274.0882203316203,0,1.8,1.0,1.5932536000000002,1.1714337999999997,15.0,13.4,2.4,2.2,0.0,0.2,11.0,9.8,1.0407115511596203,0.6786349635571242,5.268475257605314,1.9865765498951078,3.6698401875793936,1.133847112953663,1.0072998000000002,302.4,24.6,4.6,1.10534,0.2,1.4409936,208.2,26.0,8.4,1728.4248552207555,1385.256633876565
1203,2.0,1731.741296718652,1356.6293363327566,1,2.0,1.0,1.6887276000000004,1.1506843999999998,16.4,12.8,2.2,2.2,0.0,0.2,12.2,10.0,1.1102679844945669,0.6868230391293764,5.594638101756573,1.9838099747896194,3.4956479772925375,1.151173008978367,0.9865504000000002,321.6,23.0,4.8,1.0820200000000002,0.2,1.5364676000000004,207.8,27.0,8.2,1730.8196987822412,1387.387138555769
1204,2.0,1737.9491183624725,1689.3480903419631,0,1.6,0.6,1.5314416000000004,1.1409303999999998,17.6,11.8,2.2,2.0,0.0,0.2,12.4,8.2,0.9648848380893469,0.508308120444417,5.367050836607814,2.208743743598461,3.7085752084851267,1.3054552778601647,0.8245366000000003,314.0,23.2,4.8,1.2082000000000002,0.2,1.3791816000000003,203.0,27.0,7.8,1733.6227341699637,1384.844208487973
1205,2.0,1755.1695248792032,1480.9781754319886,1,2.0,0.8,1.8379780000000001,1.0372133999999997,20.6,10.0,2.0,2.0,0.0,0.2,15.2,6.0,1.2401926347985863,0.4308936778455973,6.550753142684698,1.5449626706540585,4.6007568165659904,0.8939028702676296,0.7208196000000002,320.8,24.4,3.8,0.8748200000000003,0.0,1.6857180000000003,198.0,26.0,9.4,1736.121320282599,1408.3998442393688
1206,1.0,1762.0105700691424,1280.15235058189,0,1.8,0.8,2.1795780000000002,0.8799993999999998,21.4,10.0,2.2,2.4,0.0,0.0,15.0,6.4,1.3607216369360686,0.44509345702826975,7.314870309829712,1.6087515711784364,5.052776912599802,0.9636961426585913,0.5754806000000003,318.8,21.8,3.0,0.6241600000000002,0.2,2.027318,186.0,26.8,10.2,1743.1788654537045,1416.2392346040438
1207,2.0,1744.360832735596,1343.3377023675364,1,1.8,0.8,2.3345240000000005,0.7967231999999999,22.8,8.4,2.2,2.4,0.2,0.2,17.4,5.2,1.4933993503451348,0.37660289369523525,7.515608001500368,1.2495827615261077,5.265245313197374,0.7312246797606349,0.4922044000000002,288.0,20.6,2.8,0.5395600000000002,0.2,2.0300040000000004,220.2,33.0,10.0,1746.2462685530131,1430.089131011227
1208,1.0,1747.9777734342836,1506.422454496855,0,1.6,0.8,2.2189000000000005,0.8364973999999998,22.4,9.2,2.2,2.8,0.2,0.2,17.0,6.0,1.3133695568889379,0.42183754183351996,6.080735591053963,1.3271149702370166,4.321923766285181,0.7548396488651633,0.5319786000000002,260.6,22.2,3.4,0.5802400000000002,0.2,1.9143800000000002,202.8,29.8,10.4,1749.4935638961397,1460.0477546440466
1209,1.0,1755.950864545448,1499.0674343185594,1,1.4,0.6,2.1985580000000002,0.6321837999999997,21.4,9.8,1.8,3.4,0.2,0.2,17.0,7.0,1.3312588784843684,0.3768988482654095,6.205426275730133,1.1569168768823146,4.432024931162596,0.6856491586193443,0.4799248000000003,269.2,21.8,4.0,0.4067000000000002,0.2,1.894038,186.6,32.8,10.2,1753.0939131327345,1421.9916234393659
1210,3.0,1763.3755776057471,1654.8317639667275,0,1.6,0.6,2.0681360000000004,0.9982167999999998,20.0,12.4,2.0,3.8,0.2,0.2,15.6,8.8,1.2277060173451901,0.5006865315139294,5.794615331292152,1.5580139176920056,4.0239696495234965,0.6907721891999244,0.6868158000000003,263.2,24.0,5.2,0.7567200000000002,0.2,1.7636160000000003,192.0,31.6,9.2,1754.7351236780437,1456.7623411463137
1211,2.0,1784.2966236766822,1430.2285380069834,1,1.8,0.8,2.22319,0.9268767999999998,20.8,12.2,2.0,4.0,0.2,0.2,15.6,8.8,1.3422035254538058,0.5682571675628424,5.763801755756139,1.7470742797479033,3.8582295179367065,0.9003087483346462,0.7677348000000002,264.2,23.6,5.2,0.7397000000000001,0.2,1.9186720000000002,217.0,32.8,8.6,1759.1923343995513,1486.7775786313323
1212,1.0,1768.9067121746698,1657.0614647412556,0,1.6,1.2,1.98564,1.3244083999999998,17.2,14.2,2.0,4.6,0.2,0.0,11.8,9.8,1.3164735212922096,0.6944028344005346,5.754545969888568,2.207159764878452,3.8127080611884594,1.0711998080834746,0.9876304000000002,285.0,24.6,5.8,1.1231200000000001,0.8,1.8333820000000003,192.8,26.2,8.2,1764.1015102873662,1549.522331106076
1213,3.0,1729.569548145842,1397.6594699198633,1,2.0,1.4,2.07065,1.5018023999999996,18.2,14.6,2.0,4.0,0.2,0.0,12.0,9.8,1.4134448874741792,0.7641861766576767,6.610386625304818,2.8706987312063577,4.465681808441877,1.4746575785800815,1.1650244,336.4,22.0,5.8,1.2131200000000002,0.8,1.918392,215.4,26.4,8.8,1760.4198652296777,1527.7697341906778
1214,2.0,1737.3041671370909,1392.838416884087,0,2.2,1.6,2.0216130000000003,1.5099475999999996,17.8,14.8,2.2,3.6,0.2,0.2,11.6,9.0,1.3882612265646457,0.7193807311356067,6.489868590608239,2.6588967114686968,4.378846545517445,1.2692115848883987,1.1731696,377.4,22.0,4.8,1.25258,0.8,1.869355,200.0,24.4,8.6,1756.6905257480062,1506.5239307037834
1215,4.0,1742.1445504601008,1518.7406905588175,1,2.4,1.4,2.436609,1.0326651999999996,18.6,12.0,1.8,2.8,0.2,0.2,11.8,7.8,1.3904545083642006,0.5352865755558014,6.633667667582631,2.4594219414517284,4.281975749135017,1.4406139943748713,0.8550292000000003,394.2,18.8,3.8,0.7791800000000001,0.8,2.132091,211.2,26.2,8.2,1752.444320318877,1479.3057160222015
1216,2.0,1758.3841436013813,1612.3173631963973,0,2.4,1.2,1.8356830000000002,1.4092411999999996,13.8,14.6,2.2,3.0,0.2,0.2,8.8,9.0,1.0648617178201676,0.589889845624566,5.490953068062663,2.5757698776200413,3.6653498120605947,1.3614776711910963,1.0793452000000001,397.4,21.4,5.2,1.2235400000000003,0.6,1.5311632000000004,217.4,24.4,6.8,1747.261824303817,1515.7234810600844
1217,2.0,1770.4385608394537,1457.7701475210765,1,2.6,0.8,1.8115650000000003,0.9990557999999998,15.4,12.6,1.6,2.4,0.0,0.2,11.0,8.2,1.0753208573907613,0.46198469325900077,4.916745581477881,2.1011559069156647,3.0831117928028107,1.1720151217654347,0.8467958000000003,396.2,21.0,6.0,0.8978200000000001,0.0,1.5070452000000003,218.4,24.8,5.8,1747.5681940367735,1475.8652176160483
1218,1.0,1776.1132653398577,1492.4066862082889,0,2.2,1.0,1.4995922,1.0034437999999999,12.2,13.4,2.2,2.6,0.0,0.2,9.4,9.4,0.8617498598992824,0.48196745812892916,4.197870104014873,2.049831825494766,2.5876663185656072,1.177813677676022,0.8511838000000003,362.6,22.6,5.6,1.1241400000000001,0.6,1.1950724000000004,244.2,27.2,3.8,1756.8769374755768,1494.8146608737336
1219,3.0,1742.6492572846541,1428.5798621457072,1,2.4,0.8,1.9070732,1.0745207999999997,13.0,12.4,2.0,2.8,0.0,0.0,9.6,9.4,0.9454721648246049,0.597144989669323,3.607582300901413,2.445602268911898,2.097200129926205,1.3916509563103319,0.9222608000000003,347.8,21.4,5.4,0.9620200000000002,0.6,1.2980334000000002,240.2,26.6,4.6,1757.9459555050896,1501.9629499260575
1220,1.0,1752.5114620259187,1434.943757065067,0,1.8,1.2,1.4687032000000002,1.3324251999999999,12.0,14.0,2.4,3.0,0.0,0.0,9.8,10.4,0.9453084748238325,0.6362289469689131,3.629729560017586,2.3992399787530303,2.3822912842035295,1.2724305452778935,1.0279050000000003,322.2,22.2,6.6,1.3236200000000002,1.2,1.0119234000000001,234.0,26.0,5.0,1760.0193378182532,1485.2035632273075
