,goals,elo,elo_vs,location,goals_las5,goals_vs_las5,xG_las5,xG_vs_las5,shots_las5,shots_vs_las5,yellow_card_las5,yellow_card_vs_las5,red_card_las5,red_card_vs_las5,key_passes_las5,key_passes_vs_las5,xA_las5,xA_vs_las5,xGChain_las5,xGChain_vs_las5,xGBuildup_las5,xGBuildup_vs_las5,npxG_vs_las5,ppda_att_vs_las5,ppda_def_vs_las5,deep_vs_las5,xpts_vs_las5,pts_vs_las5,npxG_las5,ppda_att_las5,ppda_def_las5,deep_las5,elo_las5,elo_vs_las5
24,1.0,1494.301132482287,1576.3834567372458,1,0.8,0.6,0.8371860000000002,0.8700552,10.4,9.8,1.8,2.6,0.2,0.2,7.6,7.6,0.5185190621763468,0.665774603933096,1.8909493029117583,1.9871348395943642,1.0309537690132857,1.0095938101410866,0.8700552,231.8,22.2,3.0,1.34394,1.0,0.6851664000000002,190.8,22.0,4.6,1485.263760443641,1485.3792569231919
25,1.0,1518.940180898422,1407.3416231583142,0,0.8,0.4,0.9101760000000001,0.8564154,13.0,9.6,2.0,2.2,0.2,0.2,9.4,7.4,0.5602643016725779,0.6480659279972315,2.0882851170375942,1.7949005223810672,1.169719932973385,0.9572531051933766,0.8564154,254.6,20.0,2.8,1.2877199999999998,0.6,0.7581566000000001,179.6,21.6,3.8,1489.2660817845438,1472.9765228037656
26,1.0,1512.7282327057728,1413.4614134209805,1,1.0,0.6,0.9081806,0.7374482,13.2,8.8,1.8,2.2,0.2,0.0,9.6,7.0,0.5386736305430532,0.6588930953294039,1.6960645796731115,1.9800835318863392,0.8982795782387256,0.9977708376944066,0.7374482,300.0,21.4,3.4,1.1711799999999999,0.6,0.7561612,178.4,23.2,3.6,1496.3656685665824,1459.6116619154702
27,2.0,1507.164548969017,1560.427567866861,0,1.2,0.6,1.0676564,0.6924098,13.4,8.6,2.2,1.6,0.0,0.2,9.6,7.0,0.5724559629335999,0.6308731164783239,2.101460208185017,1.743506771326065,1.286325090751052,0.8499353673309088,0.6924098000000001,309.0,23.6,3.2,1.01282,0.4,0.763619,165.4,23.4,5.4,1502.3173426960955,1472.5769113706906
28,3.0,1530.2068190187513,1658.18243895965,1,1.6,1.0,1.5069138,1.0697389999999998,17.0,8.4,2.0,2.0,0.0,0.2,12.0,6.6,0.9654449449852109,0.7678127117455006,3.4562490144744515,2.122755952551961,1.8767658051103353,0.8744269717484713,0.917721,301.4,19.0,3.6,0.9867799999999999,0.4,1.2028764000000003,157.4,24.0,7.0,1512.6681828148498,1523.1593000286102
29,1.0,1557.2576568261254,1355.5021610121871,0,1.6,1.4,1.5504457999999999,1.0641469999999997,17.2,8.2,2.4,2.0,0.2,0.2,12.8,6.4,1.0673816127702593,0.7631590632721782,3.4552961381152274,2.0464303962886334,1.9828527923673391,0.9294537585228682,0.912129,323.4,21.4,3.6,0.9427399999999999,1.0,1.2464084,155.2,25.0,6.8,1525.2594876836179,1478.9830408835987
30,2.0,1526.7941910423017,1350.550498581328,1,1.8,1.4,1.6069018,1.1768986,16.4,8.2,2.0,1.8,0.2,0.2,12.0,6.4,1.1962467158213257,0.693576475419104,4.072762211598456,2.0533008836209774,2.1913664739578964,0.760929050669074,1.0248806000000001,306.6,25.8,3.6,1.0040799999999999,0.8,1.4548838,147.2,23.6,7.6,1526.8302897123936,1467.6248159682013
31,1.0,1537.4378813458538,1594.7851368925378,1,1.8,1.2,1.5049076000000001,1.1794084,15.8,9.4,2.2,1.8,0.2,0.2,11.2,7.2,1.1222507121041416,0.66618060041219,4.033405706100166,2.4609190993011,2.1421970829367636,1.2018394894897937,1.0273904,244.4,22.8,2.8,1.1075399999999997,0.6,1.3528896000000001,169.6,25.4,6.4,1531.7722194404098,1503.8895606625128
32,0.0,1560.7093984275693,1554.9826379262672,0,1.4,1.4,1.4711456000000003,1.3386947999999999,14.4,9.0,2.0,2.2,0.2,0.0,10.4,6.6,1.2452492816373706,0.8194957496598363,3.9462807236239312,3.2444253038614987,1.9591088086366653,1.6316876061260701,1.1866768,220.4,24.4,3.4,1.26396,1.2,1.4711456000000003,182.2,29.2,6.0,1542.4811893321203,1502.800574674394
33,1.0,1530.2149549537194,1367.880089786509,1,1.0,1.2,1.2458556,1.1069528,13.6,9.0,1.8,2.2,0.2,0.0,9.6,6.8,1.037498059682548,0.830222793109715,3.3148467293009163,3.083992765471339,1.7887759635224938,1.5334997929632663,1.1069528,239.2,25.6,2.8,1.2563,1.4,1.2458556,165.6,26.4,5.8,1542.4828165191138,1444.7401048397658
